id,im_path,label_path,labels
1623378461-560428029,./sample/images\1623378461-560428029.png,./sample/labels\1623378461-560428029.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378471-949163819,./sample/images\1623378471-949163819.png,./sample/labels\1623378471-949163819.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378472-213350846,./sample/images\1623378472-213350846.png,./sample/labels\1623378472-213350846.png,"('tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378472-887193153,./sample/images\1623378472-887193153.png,./sample/labels\1623378472-887193153.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378474-631572153,./sample/images\1623378474-631572153.png,./sample/labels\1623378474-631572153.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378475-161419462,./sample/images\1623378475-161419462.png,./sample/labels\1623378475-161419462.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378482-062501052,./sample/images\1623378482-062501052.png,./sample/labels\1623378482-062501052.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378486-149437838,./sample/images\1623378486-149437838.png,./sample/labels\1623378486-149437838.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378492-849573611,./sample/images\1623378492-849573611.png,./sample/labels\1623378492-849573611.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378497-743250994,./sample/images\1623378497-743250994.png,./sample/labels\1623378497-743250994.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378504-909562222,./sample/images\1623378504-909562222.png,./sample/labels\1623378504-909562222.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378511-080219600,./sample/images\1623378511-080219600.png,./sample/labels\1623378511-080219600.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378516-031706595,./sample/images\1623378516-031706595.png,./sample/labels\1623378516-031706595.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378517-773682404,./sample/images\1623378517-773682404.png,./sample/labels\1623378517-773682404.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378522-666833424,./sample/images\1623378522-666833424.png,./sample/labels\1623378522-666833424.png,"('dirt', 'tree-trunk', 'tree-foliage', 'grass')"
1623378529-434117384,./sample/images\1623378529-434117384.png,./sample/labels\1623378529-434117384.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378540-486873652,./sample/images\1623378540-486873652.png,./sample/labels\1623378540-486873652.png,"('tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378542-899003905,./sample/images\1623378542-899003905.png,./sample/labels\1623378542-899003905.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378551-341916135,./sample/images\1623378551-341916135.png,./sample/labels\1623378551-341916135.png,"('tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378554-490169794,./sample/images\1623378554-490169794.png,./sample/labels\1623378554-490169794.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378556-633945839,./sample/images\1623378556-633945839.png,./sample/labels\1623378556-633945839.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378564-876164968,./sample/images\1623378564-876164968.png,./sample/labels\1623378564-876164968.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378566-818036653,./sample/images\1623378566-818036653.png,./sample/labels\1623378566-818036653.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378569-029076411,./sample/images\1623378569-029076411.png,./sample/labels\1623378569-029076411.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378572-848003517,./sample/images\1623378572-848003517.png,./sample/labels\1623378572-848003517.png,"('tree-trunk', 'tree-foliage', 'log', 'other-object', 'grass')"
1623378575-260711495,./sample/images\1623378575-260711495.png,./sample/labels\1623378575-260711495.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378576-935528300,./sample/images\1623378576-935528300.png,./sample/labels\1623378576-935528300.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378577-270226688,./sample/images\1623378577-270226688.png,./sample/labels\1623378577-270226688.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378577-605811135,./sample/images\1623378577-605811135.png,./sample/labels\1623378577-605811135.png,"('tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378578-411491391,./sample/images\1623378578-411491391.png,./sample/labels\1623378578-411491391.png,"('tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378580-423330987,./sample/images\1623378580-423330987.png,./sample/labels\1623378580-423330987.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378581-424195238,./sample/images\1623378581-424195238.png,./sample/labels\1623378581-424195238.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378589-464213865,./sample/images\1623378589-464213865.png,./sample/labels\1623378589-464213865.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378593-283226352,./sample/images\1623378593-283226352.png,./sample/labels\1623378593-283226352.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378594-355244813,./sample/images\1623378594-355244813.png,./sample/labels\1623378594-355244813.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378599-447309613,./sample/images\1623378599-447309613.png,./sample/labels\1623378599-447309613.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378600-385340323,./sample/images\1623378600-385340323.png,./sample/labels\1623378600-385340323.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378602-597038513,./sample/images\1623378602-597038513.png,./sample/labels\1623378602-597038513.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378605-076124240,./sample/images\1623378605-076124240.png,./sample/labels\1623378605-076124240.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378607-956609416,./sample/images\1623378607-956609416.png,./sample/labels\1623378607-956609416.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378608-761488000,./sample/images\1623378608-761488000.png,./sample/labels\1623378608-761488000.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378612-378308304,./sample/images\1623378612-378308304.png,./sample/labels\1623378612-378308304.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378618-276481894,./sample/images\1623378618-276481894.png,./sample/labels\1623378618-276481894.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378628-391459848,./sample/images\1623378628-391459848.png,./sample/labels\1623378628-391459848.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378628-726473451,./sample/images\1623378628-726473451.png,./sample/labels\1623378628-726473451.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378631-205564266,./sample/images\1623378631-205564266.png,./sample/labels\1623378631-205564266.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1623378636-633455414,./sample/images\1623378636-633455414.png,./sample/labels\1623378636-633455414.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378638-843478193,./sample/images\1623378638-843478193.png,./sample/labels\1623378638-843478193.png,"('dirt', 'tree-trunk', 'tree-foliage', 'grass')"
1623378639-379604150,./sample/images\1623378639-379604150.png,./sample/labels\1623378639-379604150.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378641-523569452,./sample/images\1623378641-523569452.png,./sample/labels\1623378641-523569452.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378644-806577684,./sample/images\1623378644-806577684.png,./sample/labels\1623378644-806577684.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1623378650-568554069,./sample/images\1623378650-568554069.png,./sample/labels\1623378650-568554069.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky')"
1623378654-861969041,./sample/images\1623378654-861969041.png,./sample/labels\1623378654-861969041.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1623378660-819709899,./sample/images\1623378660-819709899.png,./sample/labels\1623378660-819709899.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378665-041127868,./sample/images\1623378665-041127868.png,./sample/labels\1623378665-041127868.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378667-921848607,./sample/images\1623378667-921848607.png,./sample/labels\1623378667-921848607.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378669-328720599,./sample/images\1623378669-328720599.png,./sample/labels\1623378669-328720599.png,"('dirt', 'tree-trunk', 'tree-foliage', 'grass')"
1623378674-755743672,./sample/images\1623378674-755743672.png,./sample/labels\1623378674-755743672.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1623378678-373803077,./sample/images\1623378678-373803077.png,./sample/labels\1623378678-373803077.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378682-728723941,./sample/images\1623378682-728723941.png,./sample/labels\1623378682-728723941.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378686-882864149,./sample/images\1623378686-882864149.png,./sample/labels\1623378686-882864149.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378699-345014325,./sample/images\1623378699-345014325.png,./sample/labels\1623378699-345014325.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378704-436942703,./sample/images\1623378704-436942703.png,./sample/labels\1623378704-436942703.png,"('dirt', 'tree-trunk', 'tree-foliage', 'grass')"
1623378717-641148163,./sample/images\1623378717-641148163.png,./sample/labels\1623378717-641148163.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378719-914072295,./sample/images\1623378719-914072295.png,./sample/labels\1623378719-914072295.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378735-391200512,./sample/images\1623378735-391200512.png,./sample/labels\1623378735-391200512.png,"('dirt', 'tree-trunk', 'tree-foliage', 'rock', 'log', 'sky', 'grass')"
1623378744-905187443,./sample/images\1623378744-905187443.png,./sample/labels\1623378744-905187443.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378749-327782728,./sample/images\1623378749-327782728.png,./sample/labels\1623378749-327782728.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378751-137967672,./sample/images\1623378751-137967672.png,./sample/labels\1623378751-137967672.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378764-469276542,./sample/images\1623378764-469276542.png,./sample/labels\1623378764-469276542.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378772-710466821,./sample/images\1623378772-710466821.png,./sample/labels\1623378772-710466821.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378776-596937302,./sample/images\1623378776-596937302.png,./sample/labels\1623378776-596937302.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378784-168178681,./sample/images\1623378784-168178681.png,./sample/labels\1623378784-168178681.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378794-019153298,./sample/images\1623378794-019153298.png,./sample/labels\1623378794-019153298.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378800-515884990,./sample/images\1623378800-515884990.png,./sample/labels\1623378800-515884990.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378800-984584345,./sample/images\1623378800-984584345.png,./sample/labels\1623378800-984584345.png,"('tree-trunk', 'tree-foliage', 'sky')"
1623378801-520712893,./sample/images\1623378801-520712893.png,./sample/labels\1623378801-520712893.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378805-742874227,./sample/images\1623378805-742874227.png,./sample/labels\1623378805-742874227.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378813-513656426,./sample/images\1623378813-513656426.png,./sample/labels\1623378813-513656426.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378817-534200774,./sample/images\1623378817-534200774.png,./sample/labels\1623378817-534200774.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378826-444858327,./sample/images\1623378826-444858327.png,./sample/labels\1623378826-444858327.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378833-144850318,./sample/images\1623378833-144850318.png,./sample/labels\1623378833-144850318.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378833-747814078,./sample/images\1623378833-747814078.png,./sample/labels\1623378833-747814078.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky')"
1623378834-149698126,./sample/images\1623378834-149698126.png,./sample/labels\1623378834-149698126.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378839-844999820,./sample/images\1623378839-844999820.png,./sample/labels\1623378839-844999820.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378848-152897176,./sample/images\1623378848-152897176.png,./sample/labels\1623378848-152897176.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378852-440969803,./sample/images\1623378852-440969803.png,./sample/labels\1623378852-440969803.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378859-143157070,./sample/images\1623378859-143157070.png,./sample/labels\1623378859-143157070.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378867-518044590,./sample/images\1623378867-518044590.png,./sample/labels\1623378867-518044590.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378871-335798262,./sample/images\1623378871-335798262.png,./sample/labels\1623378871-335798262.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378877-968085045,./sample/images\1623378877-968085045.png,./sample/labels\1623378877-968085045.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378882-122122528,./sample/images\1623378882-122122528.png,./sample/labels\1623378882-122122528.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1623378894-316278738,./sample/images\1623378894-316278738.png,./sample/labels\1623378894-316278738.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378898-671827921,./sample/images\1623378898-671827921.png,./sample/labels\1623378898-671827921.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378907-180581297,./sample/images\1623378907-180581297.png,./sample/labels\1623378907-180581297.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378918-771386560,./sample/images\1623378918-771386560.png,./sample/labels\1623378918-771386560.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1623378923-059471988,./sample/images\1623378923-059471988.png,./sample/labels\1623378923-059471988.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378931-568490177,./sample/images\1623378931-568490177.png,./sample/labels\1623378931-568490177.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378936-660588483,./sample/images\1623378936-660588483.png,./sample/labels\1623378936-660588483.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378949-325837478,./sample/images\1623378949-325837478.png,./sample/labels\1623378949-325837478.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378953-745591695,./sample/images\1623378953-745591695.png,./sample/labels\1623378953-745591695.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378958-302011202,./sample/images\1623378958-302011202.png,./sample/labels\1623378958-302011202.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378962-858839082,./sample/images\1623378962-858839082.png,./sample/labels\1623378962-858839082.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378966-811213625,./sample/images\1623378966-811213625.png,./sample/labels\1623378966-811213625.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378970-897724085,./sample/images\1623378970-897724085.png,./sample/labels\1623378970-897724085.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623378980-411897842,./sample/images\1623378980-411897842.png,./sample/labels\1623378980-411897842.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623378988-723180549,./sample/images\1623378988-723180549.png,./sample/labels\1623378988-723180549.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1623378996-761375406,./sample/images\1623378996-761375406.png,./sample/labels\1623378996-761375406.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379001-251139231,./sample/images\1623379001-251139231.png,./sample/labels\1623379001-251139231.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623379011-433767925,./sample/images\1623379011-433767925.png,./sample/labels\1623379011-433767925.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379015-453063603,./sample/images\1623379015-453063603.png,./sample/labels\1623379015-453063603.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379019-272179934,./sample/images\1623379019-272179934.png,./sample/labels\1623379019-272179934.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379019-741023553,./sample/images\1623379019-741023553.png,./sample/labels\1623379019-741023553.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379029-858142189,./sample/images\1623379029-858142189.png,./sample/labels\1623379029-858142189.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379036-022239371,./sample/images\1623379036-022239371.png,./sample/labels\1623379036-022239371.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379038-501183011,./sample/images\1623379038-501183011.png,./sample/labels\1623379038-501183011.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379043-057180641,./sample/images\1623379043-057180641.png,./sample/labels\1623379043-057180641.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379049-422242617,./sample/images\1623379049-422242617.png,./sample/labels\1623379049-422242617.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'other-object', 'sky', 'grass')"
1623379077-428422337,./sample/images\1623379077-428422337.png,./sample/labels\1623379077-428422337.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379077-696405359,./sample/images\1623379077-696405359.png,./sample/labels\1623379077-696405359.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379082-252803233,./sample/images\1623379082-252803233.png,./sample/labels\1623379082-252803233.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379082-721516573,./sample/images\1623379082-721516573.png,./sample/labels\1623379082-721516573.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379083-592890257,./sample/images\1623379083-592890257.png,./sample/labels\1623379083-592890257.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623379083-860535982,./sample/images\1623379083-860535982.png,./sample/labels\1623379083-860535982.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'log', 'sky', 'grass')"
1623379084-329457973,./sample/images\1623379084-329457973.png,./sample/labels\1623379084-329457973.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379084-597413025,./sample/images\1623379084-597413025.png,./sample/labels\1623379084-597413025.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379087-009455818,./sample/images\1623379087-009455818.png,./sample/labels\1623379087-009455818.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379088-885508470,./sample/images\1623379088-885508470.png,./sample/labels\1623379088-885508470.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379089-891159966,./sample/images\1623379089-891159966.png,./sample/labels\1623379089-891159966.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'log', 'sky', 'grass')"
1623379098-537118469,./sample/images\1623379098-537118469.png,./sample/labels\1623379098-537118469.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379104-228904372,./sample/images\1623379104-228904372.png,./sample/labels\1623379104-228904372.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'other-object', 'sky', 'grass')"
1623379106-372675425,./sample/images\1623379106-372675425.png,./sample/labels\1623379106-372675425.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379114-882305420,./sample/images\1623379114-882305420.png,./sample/labels\1623379114-882305420.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379134-451007195,./sample/images\1623379134-451007195.png,./sample/labels\1623379134-451007195.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379139-805889322,./sample/images\1623379139-805889322.png,./sample/labels\1623379139-805889322.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379143-558105031,./sample/images\1623379143-558105031.png,./sample/labels\1623379143-558105031.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379151-598132074,./sample/images\1623379151-598132074.png,./sample/labels\1623379151-598132074.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379159-439340734,./sample/images\1623379159-439340734.png,./sample/labels\1623379159-439340734.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1623379163-458330829,./sample/images\1623379163-458330829.png,./sample/labels\1623379163-458330829.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623379170-765200981,./sample/images\1623379170-765200981.png,./sample/labels\1623379170-765200981.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379179-805799877,./sample/images\1623379179-805799877.png,./sample/labels\1623379179-805799877.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379183-624143947,./sample/images\1623379183-624143947.png,./sample/labels\1623379183-624143947.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379188-046520853,./sample/images\1623379188-046520853.png,./sample/labels\1623379188-046520853.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379196-153318976,./sample/images\1623379196-153318976.png,./sample/labels\1623379196-153318976.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'log', 'sky', 'grass')"
1623379205-601446361,./sample/images\1623379205-601446361.png,./sample/labels\1623379205-601446361.png,"('tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379205-935274530,./sample/images\1623379205-935274530.png,./sample/labels\1623379205-935274530.png,"('tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379206-404267531,./sample/images\1623379206-404267531.png,./sample/labels\1623379206-404267531.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379207-677865056,./sample/images\1623379207-677865056.png,./sample/labels\1623379207-677865056.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379214-578345305,./sample/images\1623379214-578345305.png,./sample/labels\1623379214-578345305.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379225-901594639,./sample/images\1623379225-901594639.png,./sample/labels\1623379225-901594639.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379229-788030430,./sample/images\1623379229-788030430.png,./sample/labels\1623379229-788030430.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379238-231594723,./sample/images\1623379238-231594723.png,./sample/labels\1623379238-231594723.png,"('dirt', 'gravel', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379248-748972432,./sample/images\1623379248-748972432.png,./sample/labels\1623379248-748972432.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379256-520704085,./sample/images\1623379256-520704085.png,./sample/labels\1623379256-520704085.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379261-414577541,./sample/images\1623379261-414577541.png,./sample/labels\1623379261-414577541.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379269-050072693,./sample/images\1623379269-050072693.png,./sample/labels\1623379269-050072693.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'sky', 'grass')"
1623379273-074763614,./sample/images\1623379273-074763614.png,./sample/labels\1623379273-074763614.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379284-795028564,./sample/images\1623379284-795028564.png,./sample/labels\1623379284-795028564.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379300-271929889,./sample/images\1623379300-271929889.png,./sample/labels\1623379300-271929889.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1623379305-498059628,./sample/images\1623379305-498059628.png,./sample/labels\1623379305-498059628.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623379306-837996083,./sample/images\1623379306-837996083.png,./sample/labels\1623379306-837996083.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1623379308-446155925,./sample/images\1623379308-446155925.png,./sample/labels\1623379308-446155925.png,"('tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1623379308-915063035,./sample/images\1623379308-915063035.png,./sample/labels\1623379308-915063035.png,"('tree-trunk', 'tree-foliage', 'other-object', 'sky')"
1623379309-853072336,./sample/images\1623379309-853072336.png,./sample/labels\1623379309-853072336.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'grass')"
1623379310-189622879,./sample/images\1623379310-189622879.png,./sample/labels\1623379310-189622879.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
